class,normal,anomaly,handwrite,std,avg,ssim,powerspectrum,cross_correlation,Spectral Features,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Spectral Roll-off,RMS (Root Mean Square),Wavelet Transform,method
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0034_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0034_noAttribute.wav,,0.020907689,-2.3647308e-06,,69.94105,,"3304.1337374264626, 2288.594284687285, 0.30142074823379517, 6120.98142971246",3304.1337374264626,2288.594284687285,0.30142075,6120.98142971246,0.020744931,1063.6978,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0035_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0035_noAttribute.wav,,0.020864539,-8.634567e-07,,69.65265,,"2803.7342885330086, 2221.503857458335, 0.16959679126739502, 5683.431509584664",2803.7342885330086,2221.503857458335,0.16959679,5683.431509584664,0.019674724,1261.1692,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0036_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0036_noAttribute.wav,,0.020751573,6.2704084e-06,,68.90046,,"2404.458679855389, 2286.837710763593, 0.12801145017147064, 5437.699680511182",2404.458679855389,2286.837710763593,0.12801145,5437.699680511182,0.018927418,825.5786,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0037_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0037_noAttribute.wav,,0.020796018,7.593918e-06,,69.195915,,"2430.6854747983966, 2213.5278833520388, 0.1347668468952179, 5343.225838658147",2430.6854747983966,2213.5278833520388,0.13476685,5343.225838658147,0.020372836,1057.1793,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0038_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0038_noAttribute.wav,,0.02078144,4.2163847e-06,,69.09892,,"2307.280755180407, 2145.0141934889357, 0.11397998780012131, 5071.884984025559",2307.280755180407,2145.0141934889357,0.11397999,5071.884984025559,0.020456249,660.46234,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0039_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0039_noAttribute.wav,,0.020772582,1.0889054e-06,,69.04005,,"3222.652817324015, 2341.4920332347597, 0.32781416177749634, 6155.301517571885",3222.652817324015,2341.4920332347597,0.32781416,6155.301517571885,0.020187998,1142.4792,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0040_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0040_noAttribute.wav,,0.020761728,-2.5978088e-07,,68.9679,,"3746.2121087387955, 2177.972099834711, 0.4174507260322571, 6415.110822683706",3746.2121087387955,2177.972099834711,0.41745073,6415.110822683706,0.020663505,700.3753,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0041_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0041_noAttribute.wav,,0.02077563,-7.1319582e-06,,69.060295,,"2140.9896570341134, 2147.3618342730865, 0.08268596231937408, 4976.8370607028755",2140.9896570341134,2147.3618342730865,0.08268596,4976.8370607028755,0.020444721,539.2247,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0042_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0042_noAttribute.wav,,0.020805035,-8.3269115e-06,,69.25593,,"2291.7777825464905, 2259.9368392668484, 0.10804572701454163, 5324.955071884984",2291.7777825464905,2259.9368392668484,0.10804573,5324.955071884984,0.020684442,591.672,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0043_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0043_noAttribute.wav,,0.020759586,2.137184e-06,,68.95367,,"3605.4954313680055, 2034.99008555785, 0.3657967448234558, 6014.426916932907",3605.4954313680055,2034.99008555785,0.36579674,6014.426916932907,0.02061612,615.174,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0044_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0044_noAttribute.wav,,0.020810746,-2.2335053e-07,,69.293945,,"2368.9784802429444, 2226.370890346978, 0.1349945217370987, 5346.894968051118",2368.9784802429444,2226.370890346978,0.13499452,5346.894968051118,0.01954324,1154.3643,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0045_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0045_noAttribute.wav,,0.020853177,-3.342247e-06,,69.5768,,"2337.710228703536, 2194.159696263263, 0.12844188511371613, 5268.445487220447",2337.710228703536,2194.159696263263,0.12844189,5268.445487220447,0.018822497,953.32745,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0046_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0046_noAttribute.wav,,0.020836163,5.6108474e-06,,69.463326,,"2288.9738900252796, 2231.4338159168337, 0.11450160294771194, 5242.437100638977",2288.9738900252796,2231.4338159168337,0.1145016,5242.437100638977,0.020653374,710.10223,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0047_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0047_noAttribute.wav,,0.020883234,-2.7664184e-06,,69.77751,,"2757.1517192498186, 2276.6995075325567, 0.2185731828212738, 5709.290135782748",2757.1517192498186,2276.6995075325567,0.21857318,5709.290135782748,0.019149104,1266.8842,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0048_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0048_noAttribute.wav,,0.020873757,-6.6043854e-06,,69.7142,,"2816.5283713802737, 2430.832776402397, 0.18209809064865112, 5965.779752396166",2816.5283713802737,2430.832776402397,0.18209809,5965.779752396166,0.020513002,718.75055,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0049_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0049_noAttribute.wav,,0.020934543,3.927803e-06,,70.12083,,"2923.8082094434717, 2311.4452404941076, 0.25759270787239075, 5915.385383386581",2923.8082094434717,2311.4452404941076,0.2575927,5915.385383386581,0.020051964,1441.1031,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0050_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_target_test_anomaly_0050_noAttribute.wav,,0.020851905,1.140976e-06,,69.568306,,"2931.3203140264673, 2243.1321942347045, 0.29096829891204834, 5769.019568690096",2931.3203140264673,2243.1321942347045,0.2909683,5769.019568690096,0.019626118,1352.0708,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0001_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0001_v1pat_none_v2pat_B.wav,,0.010434869,1.004219e-06,,17.421837,,"1574.918776513129, 1859.9467332490512, 0.028987232595682144, 3545.077875399361",1574.918776513129,1859.9467332490512,0.028987233,3545.077875399361,0.01036251,82.074356,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0002_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0002_v1pat_none_v2pat_B.wav,,0.010341633,2.2750855e-06,,17.1119,,"1612.183136735813, 1892.2655789248515, 0.030458858236670494, 3738.5433306709265",1612.183136735813,1892.2655789248515,0.030458858,3738.5433306709265,0.01025899,69.35489,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0003_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0003_v1pat_none_v2pat_B.wav,,0.010364216,4.0410996e-06,,17.186718,,"1941.2279531633835, 2029.4477358007607, 0.06052884832024574, 4340.18071086262",1941.2279531633835,2029.4477358007607,0.06052885,4340.18071086262,0.010279311,101.274826,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0004_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0004_v1pat_none_v2pat_B.wav,,0.0103914775,7.024765e-07,,17.277248,,"1800.9144439591057, 2111.152999689935, 0.03858504071831703, 4337.8095047923325",1800.9144439591057,2111.152999689935,0.03858504,4337.8095047923325,0.010311302,65.94252,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0005_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0005_v1pat_none_v2pat_B.wav,,0.010484886,7.442474e-07,,17.589256,,"1819.1125149368852, 2013.1046927077925, 0.04643910750746727, 4199.680511182109",1819.1125149368852,2013.1046927077925,0.046439108,4199.680511182109,0.010390012,83.86322,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0006_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0006_v1pat_none_v2pat_B.wav,,0.010511456,1.5632629e-06,,17.67851,,"2500.9495180141867, 2206.225554973556, 0.12922737002372742, 5218.97464057508",2500.9495180141867,2206.225554973556,0.12922737,5218.97464057508,0.010424839,135.07498,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0007_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0007_v1pat_none_v2pat_B.wav,,0.010423604,-4.67453e-06,,17.38425,,"1583.0474039344685, 1964.7564259126966, 0.028749365359544754, 3823.1329872204474",1583.0474039344685,1964.7564259126966,0.028749365,3823.1329872204474,0.010267867,60.275223,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0008_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0008_v1pat_none_v2pat_B.wav,,0.010399502,-2.735138e-06,,17.303944,,"1690.7383859040203, 1936.3027752612861, 0.03902111575007439, 3840.0059904153354",1690.7383859040203,1936.3027752612861,0.039021116,3840.0059904153354,0.010241058,75.93531,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0009_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0009_v1pat_none_v2pat_B.wav,,0.010354067,2.6952744e-06,,17.153074,,"1452.827169135944, 1825.1858636356787, 0.02175668627023697, 3402.7555910543133",1452.827169135944,1825.1858636356787,0.021756686,3402.7555910543133,0.010286049,73.13214,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0010_v1pat_none_v2pat_B.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0010_v1pat_B_v2pat_none.wav,,0.010323888,3.1679153e-06,,17.053228,,"1372.4934555281534, 1762.1617273938457, 0.018213896080851555, 3092.9512779552715",1372.4934555281534,1762.1617273938457,0.018213896,3092.9512779552715,0.010243497,73.48283,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0011_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0011_v1pat_B_v2pat_none.wav,,0.010357896,2.6054383e-07,,17.165762,,"1670.126156396492, 2014.2338993388992, 0.03284907341003418, 4034.4698482428116",1670.126156396492,2014.2338993388992,0.032849073,4034.4698482428116,0.010291056,83.03561,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0012_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0012_v1pat_B_v2pat_none.wav,,0.010367526,2.2697449e-07,,17.197693,,"1622.7008408733961, 1973.8132987687068, 0.02869560942053795, 3899.4359025559106",1622.7008408733961,1973.8132987687068,0.02869561,3899.4359025559106,0.010266403,65.48667,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0013_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0013_v1pat_B_v2pat_none.wav,,0.010470974,-8.536911e-06,,17.542624,,"1760.0243693158275, 1952.998296280244, 0.046502500772476196, 3989.042531948882",1760.0243693158275,1952.998296280244,0.0465025,3989.042531948882,0.010378654,108.836586,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0014_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0014_v1pat_B_v2pat_none.wav,,0.010553049,-1.6431809e-06,,17.818693,,"2330.3148398960566, 2085.2291998032433, 0.12556123733520508, 4806.834065495208",2330.3148398960566,2085.2291998032433,0.12556124,4806.834065495208,0.010371252,161.96684,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0015_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0015_v1pat_B_v2pat_none.wav,,0.0103388075,1.1209488e-06,,17.102558,,"1490.9828915667197, 1837.36159808172, 0.026699146255850792, 3442.5918530351437",1490.9828915667197,1837.36159808172,0.026699146,3442.5918530351437,0.010262777,84.23097,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0016_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0016_v1pat_B_v2pat_none.wav,,0.010345041,2.6554108e-06,,17.123188,,"1689.8487043475075, 1943.9041015918674, 0.035607047379016876, 3928.23981629393",1689.8487043475075,1943.9041015918674,0.035607047,3928.23981629393,0.010136873,82.985435,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0017_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0017_v1pat_B_v2pat_none.wav,,0.010426853,1.5825271e-06,,17.395084,,"1819.2921178710249, 1951.170286372763, 0.05571511760354042, 4059.330071884984",1819.2921178710249,1951.170286372763,0.055715118,4059.330071884984,0.010283647,127.812035,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0018_v1pat_A_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0018_v1pat_A_v2pat_none.wav,,0.010525796,-3.0218125e-06,,17.726778,,"2041.1508906159531, 2180.8567633720977, 0.0665854886174202, 4743.510383386581",2041.1508906159531,2180.8567633720977,0.06658549,4743.510383386581,0.010411592,102.09592,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0019_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0019_v1pat_A_v2pat_none.wav,,0.010486674,2.8133393e-06,,17.595257,,"1560.1249777082644, 1929.8244070215135, 0.029399549588561058, 3685.902555910543",1560.1249777082644,1929.8244070215135,0.02939955,3685.902555910543,0.010409468,72.26089,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0020_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0020_v1pat_A_v2pat_none.wav,,0.010372488,-3.690529e-06,,17.214165,,"1534.1524244403379, 1898.6542455780427, 0.027266569435596466, 3673.99660543131",1534.1524244403379,1898.6542455780427,0.02726657,3673.99660543131,0.01029145,76.83772,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0021_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0021_v1pat_A_v2pat_none.wav,,0.010289022,4.1866303e-07,,16.938238,,"1380.8719205596944, 1799.3163822982356, 0.01842789351940155, 3202.4760383386583",1380.8719205596944,1799.3163822982356,0.018427894,3202.4760383386583,0.010193003,73.53253,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0022_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0022_v1pat_A_v2pat_none.wav,,0.010335661,-1.338768e-06,,17.09214,,"2008.0611956603861, 2143.645684424816, 0.06535474956035614, 4643.819888178914",2008.0611956603861,2143.645684424816,0.06535475,4643.819888178914,0.010264265,95.70703,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0023_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0023_v1pat_A_v2pat_none.wav,,0.010375555,-1.4930725e-06,,17.22434,,"1448.5431501792013, 1817.384331994591, 0.02404695376753807, 3367.2623801916934",1448.5431501792013,1817.384331994591,0.024046954,3367.2623801916934,0.010283021,84.461235,Filename Matching
valve,../../../datasets/dev/valve/test/section_00_source_test_normal_0024_v1pat_B_v2pat_none.wav,../../../datasets/dev/valve/test/section_00_source_test_anomaly_0024_v1pat_A_v2pat_none.wav,,0.010484079,-1.8569946e-06,,17.586548,,"1605.8531642156595, 1813.4287905149026, 0.04514169692993164, 3521.5904552715656",1605.8531642156595,1813.4287905149026,0.045141697,3521.5904552715656,0.010195931,138.11,Filename Matching
